match,metric_ffreq_a,metric_lfreq_a,metric_ffreq_b,metric_lfreq_b,metric_gender_code,metric_race_code,metric_year,metric_year_align,metric_fname_letters_align,metric_ffreq_min,metric_ffreq_max,metric_ffreq_mean,metric_lfreq_min,metric_lfreq_max,metric_lfreq_mean,metric_fname_dl,metric_fname_jaccard,metric_fname_jw,metric_fname_lcs,metric_fname_lv,metric_fname_osa,metric_fname_qgram,metric_fname_soundex,metric_fname_longest_dl,metric_fname_longest_jaccard,metric_fname_longest_jw,metric_fname_longest_lcs,metric_fname_longest_lv,metric_fname_longest_osa,metric_fname_longest_qgram,metric_fname_longest_soundex,metric_lname_dl,metric_lname_jaccard,metric_lname_jw,metric_lname_lcs,metric_lname_lv,metric_lname_osa,metric_lname_qgram,metric_lname_soundex,metric_lname_longest_dl,metric_lname_longest_jaccard,metric_lname_longest_jw,metric_lname_longest_lcs,metric_lname_longest_lv,metric_lname_longest_osa,metric_lname_longest_qgram,metric_lname_longest_soundex,metric_distance_from_identical
0,0.05894065014873684,-0.7590236692571014,-0.5183663410275055,0.75512368428366206,TRUE,TRUE,14,0.6666666666666666,0,-0.5183663410275055,0.05894065014873684,0.05894065014873684,-0.7590236692571014,0.75512368428366206,-0.7590236692571014,2,0.5,0.2666666666666666,4,2,2,4,0,2,0.5,0.2666666666666666,4,2,2,4,0,8,0.6,0.5555555555555556,11,8,8,7,1,8,0.6,0.5555555555555556,11,8,8,7,1,22.887901234567906
1,-0.10044979336975016,-0.7965677464154897,-0.08808783775414038,-0.7762503966143232,TRUE,TRUE,1,0.3333333333333333,0,-0.10044979336975016,-0.08808783775414038,-0.10044979336975016,-0.7965677464154897,-0.7762503966143232,-0.7965677464154897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111
1,0.05894065014873684,-0.834111823573878,0.04544687015828327,-0.8151836359591872,TRUE,TRUE,0,0,0,0.04544687015828327,0.05894065014873684,0.05894065014873684,-0.834111823573878,-0.8151836359591872,-0.834111823573878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.1428571428571429,0.12121212121212133,4,4,4,4,0,0,0,0,0,0,0,0,0,0.1322314049586777
0,2.7251080690034284,0.5174749541281017,2.7161410284067564,0.5345019946627659,TRUE,TRUE,0,0,0,2.7161410284067564,2.7251080690034284,2.7251080690034284,0.5174749541281017,0.5345019946627659,0.5174749541281017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.8888888888888888,0.5634920634920635,11,7,7,11,1,7,0.8888888888888888,0.5634920634920635,11,7,7,11,1,1
0,0.6820123839028224,2.870237122720437,0.609260081344072,-0.7632726501660352,TRUE,TRUE,1,0.3333333333333333,0,0.609260081344072,0.6820123839028224,0.6820123839028224,-0.7632726501660352,2.870237122720437,2.870237122720437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.9,0.5444444444444445,9,5,5,9,1,5,0.9,0.5444444444444445,9,5,5,9,1,0.8055555555555556
0,-0.46270080136631153,0.07946072061357125,-0.35515725357898764,1.7933434001467028,FALSE,TRUE,37,0.6666666666666666,0,-0.46270080136631153,-0.35515725357898764,-0.46270080136631153,0.07946072061357125,1.7933434001467028,0.07946072061357125,4,0.625,0.3571428571428572,7,4,4,7,0,4,0.625,0.3571428571428572,7,4,4,7,0,8,1,1,11,8,8,11,1,8,1,1,11,8,8,11,1,154.76417233560093
1,-0.766991648083423,-0.8215971311877486,-0.7705985670843056,-0.8022058895108992,TRUE,TRUE,1,0.3333333333333333,0,-0.7705985670843056,-0.766991648083423,-0.766991648083423,-0.8215971311877486,-0.8022058895108992,-0.8215971311877486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111
0,-0.766991648083423,-0.5337592063067714,2.2116765762931556,-0.08842983485505862,TRUE,TRUE,10,0.3333333333333333,0,-0.766991648083423,2.2116765762931556,-0.766991648083423,-0.5337592063067714,-0.08842983485505862,-0.5337592063067714,3,0.7142857142857143,0.30000000000000004,5,3,3,5,0,3,0.7142857142857143,0.30000000000000004,5,3,3,5,0,6,1,1,10,6,6,10,1,6,1,1,10,6,6,10,1,12.611111111111112
0,-0.49168088200603643,-0.8090824388016191,-0.5332035307955525,-0.023541102613618563,TRUE,FALSE,4,0.3333333333333333,0,-0.5332035307955525,-0.49168088200603643,-0.49168088200603643,-0.8090824388016191,-0.023541102613618563,-0.8090824388016191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.8333333333333334,0.48888888888888893,12,9,9,12,1,9,0.8333333333333334,0.48888888888888893,12,9,9,12,1,3.5877777777777777
0,-0.5786211239252111,2.870237122720437,-0.44418039218727007,-0.7892281430626111,TRUE,TRUE,4,0.6666666666666666,0,-0.5786211239252111,-0.44418039218727007,-0.5786211239252111,-0.7892281430626111,2.870237122720437,2.870237122720437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.8888888888888888,0.5444444444444445,9,5,5,9,1,5,0.8888888888888888,0.5444444444444445,9,5,5,9,1,2.4722222222222223
0,0.2328211339870863,0.6551365703755256,0.3273534757511776,-0.6983839179245951,TRUE,TRUE,26,0.6666666666666666,0,0.2328211339870863,0.3273534757511776,0.2328211339870863,-0.6983839179245951,0.6551365703755256,0.6551365703755256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.7777777777777778,0.626984126984127,11,6,6,9,1,6,0.7777777777777778,0.626984126984127,11,6,6,9,1,75.84580498866212
0,-0.7235215271238357,-0.3460388205148298,-0.7409241875482115,0.76810143073195,TRUE,TRUE,22,0.6666666666666666,0,-0.7409241875482115,-0.7235215271238357,-0.7235215271238357,-0.3460388205148298,0.76810143073195,-0.3460388205148298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.8,0.45925925925925926,8,6,6,8,1,6,0.8,0.45925925925925926,8,6,6,8,1,54.222222222222214
0,-0.5061709223258989,-0.48370043676225366,0.34219066551922467,-0.6334951856831551,FALSE,TRUE,56,0.6666666666666666,0,-0.5061709223258989,0.34219066551922467,-0.5061709223258989,-0.6334951856831551,-0.48370043676225366,-0.48370043676225366,2,0.4,0.1777777777777778,3,2,2,3,0,2,0.4,0.1777777777777778,3,2,2,3,0,7,0.8181818181818181,0.5694444444444445,12,7,7,10,1,7,0.8181818181818181,0.5694444444444445,12,7,7,10,1,350.4322916666667
0,0.2618012146268112,-0.7715383616432309,0.2383303371428952,-0.08842983485505862,TRUE,TRUE,14,0.6666666666666666,0,0.2383303371428952,0.2618012146268112,0.2618012146268112,-0.7715383616432309,-0.08842983485505862,-0.7715383616432309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.7272727272727273,0.4722222222222223,10,7,7,8,1,6,0.7777777777777778,1,9,6,6,7,1,22.543402777777782
0,-0.5061709223258989,-0.7840530540293603,0.34219066551922467,-0.6334951856831551,FALSE,TRUE,42,0.6666666666666666,0,-0.5061709223258989,0.34219066551922467,-0.5061709223258989,-0.7840530540293603,-0.6334951856831551,-0.7840530540293603,2,0.4,0.1777777777777778,3,2,2,3,0,2,0.4,0.1777777777777778,3,2,2,3,0,6,0.8,0.46031746031746035,9,6,6,9,1,6,0.8,0.46031746031746035,9,6,6,9,1,197.95691609977325
0,-0.2453501965683747,0.6175924932171373,-0.6964126182440703,0.48259100886961387,TRUE,TRUE,2,0.3333333333333333,0,-0.6964126182440703,-0.2453501965683747,-0.2453501965683747,0.48259100886961387,0.6175924932171373,0.6175924932171373,4,0,0.24814814814814823,4,4,4,4,0,4,0,0.24814814814814823,4,4,4,4,0,5,0.75,0.4222222222222223,7,5,5,7,1,5,0.75,0.4222222222222223,7,5,5,7,1,1.5339506172839505
0,2.0875462949294805,-0.8215971311877486,2.2116765762931556,0.7940569236285261,TRUE,TRUE,33,0.6666666666666666,0,2.0875462949294805,2.2116765762931556,2.0875462949294805,-0.8215971311877486,0.7940569236285261,-0.8215971311877486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.9,1,10,7,7,10,1,7,0.9,1,10,7,7,10,1,122
0,-0.5931111642450736,1.23081242013748,2.4490716125819088,-0.3090515244759548,TRUE,TRUE,33,0.6666666666666666,0,-0.5931111642450736,2.4490716125819088,-0.5931111642450736,-0.3090515244759548,1.23081242013748,1.23081242013748,3,0.33333333333333337,0.14285714285714302,3,3,3,3,0,3,0.33333333333333337,0.14285714285714302,3,3,3,3,0,7,0.7777777777777778,0.5634920634920635,11,7,7,9,1,7,0.7777777777777778,0.5634920634920635,11,7,7,9,1,122.36734693877551
1,-0.607601204564936,-0.18334781949514703,-0.7705985670843056,-0.062474341958482595,TRUE,TRUE,0,0,0,-0.7705985670843056,-0.607601204564936,-0.607601204564936,-0.18334781949514703,-0.062474341958482595,-0.18334781949514703,3,0.1428571428571429,0.09999999999999998,3,3,3,3,1,3,0.1428571428571429,0.09999999999999998,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18
0,0.14588089206791158,-0.3460388205148298,0.2383303371428952,0.6513017126973579,TRUE,TRUE,5,0.6666666666666666,0,0.14588089206791158,0.2383303371428952,0.14588089206791158,-0.3460388205148298,0.6513017126973579,-0.3460388205148298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.7142857142857143,0.4507575757575758,13,8,8,11,1,8,0.7142857142857143,0.4507575757575758,13,8,8,11,1,3.306703397612489
0,-0.6510713255245234,-0.8090824388016191,-0.637063859171882,-0.5945619463382911,TRUE,TRUE,55,0.6666666666666666,0,-0.6510713255245234,-0.637063859171882,-0.6510713255245234,-0.8090824388016191,-0.5945619463382911,-0.8090824388016191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.8181818181818181,0.49494949494949503,13,9,9,13,1,7,0.8,0.4722222222222223,10,7,7,10,1,336.7805325987144
0,-0.766991648083423,-0.37106820528708867,0.11963281899851863,-0.049496595510194585,TRUE,TRUE,7,0.6666666666666666,0,-0.766991648083423,0.11963281899851863,-0.766991648083423,-0.37106820528708867,-0.049496595510194585,-0.37106820528708867,1,0.4,0.1333333333333333,2,1,1,2,0,1,0.4,0.1333333333333333,2,1,1,2,0,6,0.8181818181818181,0.45000000000000007,9,6,6,9,1,6,0.8181818181818181,0.45000000000000007,9,6,6,9,1,6.086944444444446
0,0.04445060982887438,0.40484272265293675,-0.013901888913905017,-0.8151836359591872,TRUE,TRUE,11,0.6666666666666666,0,-0.013901888913905017,0.04445060982887438,0.04445060982887438,-0.8151836359591872,0.40484272265293675,0.40484272265293675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.8,0.4761904761904763,10,6,6,10,1,6,0.8,0.4761904761904763,10,6,6,10,1,14.179138321995463
0,0.17486097270763648,-0.7715383616432309,-0.6667382387079761,-0.607539692786579,TRUE,TRUE,3,0.6666666666666666,0,-0.6667382387079761,0.17486097270763648,0.17486097270763648,-0.7715383616432309,-0.607539692786579,-0.7715383616432309,1,0,0.06666666666666676,1,1,1,1,0,1,0,0.06666666666666676,1,1,1,1,0,8,0.75,0.4555555555555556,13,8,8,13,1,8,0.8181818181818181,0.49735449735449744,12,8,8,12,1,1.7200000000000002
0,-0.766991648083423,-0.8090824388016191,-0.6073894796357878,-0.36096251026910686,FALSE,TRUE,26,0.6666666666666666,0,-0.766991648083423,-0.6073894796357878,-0.766991648083423,-0.8090824388016191,-0.36096251026910686,-0.8090824388016191,3,0.4285714285714286,0.22222222222222232,4,3,3,4,0,3,0.4285714285714286,0.22222222222222232,4,3,3,4,0,9,0.8461538461538461,0.40909090909090917,11,9,9,11,1,9,0.8461538461538461,0.40909090909090917,11,9,9,11,1,77.2805325987144
1,2.7251080690034284,-0.15831843472288815,2.7161410284067564,-0.08842983485505862,TRUE,TRUE,0,0,0,2.7161410284067564,2.7251080690034284,2.7251080690034284,-0.15831843472288815,-0.08842983485505862,-0.15831843472288815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.2857142857142857,0.125,3,3,3,3,1,0,0,0,0,0,0,0,0,0.140625
0,-0.5496410432854862,0.5174749541281017,-0.7705985670843056,-0.8151836359591872,TRUE,FALSE,8,0.6666666666666666,0,-0.7705985670843056,-0.5496410432854862,-0.5496410432854862,-0.8151836359591872,0.5174749541281017,0.5174749541281017,6,0.9,0.5523809523809524,10,6,6,10,0,6,0.9,0.5523809523809524,10,6,6,10,0,5,0.8888888888888888,0.46031746031746035,9,5,5,9,1,5,0.8888888888888888,0.46031746031746035,9,5,5,9,1,10.090702947845804
0,2.522247504525354,-0.7840530540293603,2.463908802349956,-0.8022058895108992,TRUE,TRUE,4,0.3333333333333333,0,2.463908802349956,2.522247504525354,2.522247504525354,-0.8022058895108992,-0.7840530540293603,-0.7840530540293603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.9090909090909091,0.5634920634920635,11,6,6,11,1,6,1,1,10,6,6,10,1,2.512471655328798
0,2.522247504525354,-0.8215971311877486,2.463908802349956,-0.7762503966143232,TRUE,TRUE,28,0.6666666666666666,0,2.463908802349956,2.522247504525354,2.522247504525354,-0.8215971311877486,-0.7762503966143232,-0.8215971311877486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.5555555555555556,0.5099206349206349,11,7,7,7,1,7,0.5555555555555556,0.5099206349206349,11,7,7,7,1,87.87673611111113
1,0.6965024242226848,0.6926806475339139,0.6982832199523544,0.690234952042222,TRUE,TRUE,1,0.3333333333333333,0,0.6965024242226848,0.6982832199523544,0.6965024242226848,0.690234952042222,0.6926806475339139,0.6926806475339139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111
0,0.2328211339870863,-0.48370043676225366,0.2828419064470364,1.5597439640775188,TRUE,TRUE,2,0.6666666666666666,0,0.2328211339870863,0.2828419064470364,0.2328211339870863,-0.48370043676225366,1.5597439640775188,-0.48370043676225366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.8888888888888888,0.5555555555555556,10,5,5,10,1,5,0.8888888888888888,0.5555555555555556,10,5,5,10,1,1.1388888888888888
0,-0.7090314868039732,0.4924455693558428,-0.6964126182440703,-0.062474341958482595,TRUE,TRUE,6,0.6666666666666666,0,-0.7090314868039732,-0.6964126182440703,-0.7090314868039732,-0.062474341958482595,0.4924455693558428,0.4924455693558428,1,0.5,0.16666666666666674,2,1,1,2,0,1,0.5,0.16666666666666674,2,1,1,2,0,8,1,1,15,8,8,15,1,8,1,1,15,8,8,15,1,5.125
0,-0.4192306804067242,0.10449010538583013,-0.4145060126511759,0.5864129804559179,TRUE,TRUE,15,0.6666666666666666,0,-0.4192306804067242,-0.4145060126511759,-0.4192306804067242,0.10449010538583013,0.5864129804559179,0.10449010538583013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,13,7,7,13,1,7,1,1,13,7,7,13,1,26
0,2.7251080690034284,0.05443133584131236,2.7161410284067564,-0.036518849061906576,TRUE,TRUE,3,0.6666666666666666,0,2.7161410284067564,2.7251080690034284,2.7251080690034284,-0.036518849061906576,0.05443133584131236,0.05443133584131236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.75,0.4222222222222223,7,5,5,7,1,5,0.75,0.4222222222222223,7,5,5,7,1,1.6944444444444446
0,0.4501717387850231,-0.8090824388016191,0.40153942459141295,-0.6983839179245951,TRUE,TRUE,18,0.6666666666666666,0,0.40153942459141295,0.4501717387850231,0.4501717387850231,-0.8090824388016191,-0.6983839179245951,-0.8090824388016191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,11,6,6,11,1,6,1,1,11,6,6,11,1,37
0,-0.607601204564936,-0.8215971311877486,-0.6519010489399291,0.22303607990385363,FALSE,TRUE,14,0.6666666666666666,0,-0.6519010489399291,-0.607601204564936,-0.607601204564936,-0.8215971311877486,0.22303607990385363,-0.8215971311877486,2,0.4,0.21666666666666667,3,2,2,3,0,2,0.4,0.21666666666666667,3,2,2,3,0,5,0.7777777777777778,0.5444444444444445,9,5,5,7,1,5,0.7777777777777778,0.5444444444444445,9,5,5,7,1,23.792222222222225
0,1.3630442789363577,-0.24592128142579425,1.395631139050567,-0.1662963135447867,TRUE,TRUE,12,0.6666666666666666,0,1.3630442789363577,1.395631139050567,1.3630442789363577,-0.24592128142579425,-0.1662963135447867,-0.24592128142579425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.8181818181818181,0.6547619047619049,13,8,8,11,1,8,0.8181818181818181,0.6547619047619049,13,8,8,11,1,17
0,1.9861160126904431,-0.7840530540293603,1.9891187297724497,-0.062474341958482595,TRUE,TRUE,4,0.3333333333333333,0,1.9861160126904431,1.9891187297724497,1.9861160126904431,-0.7840530540293603,-0.062474341958482595,-0.7840530540293603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.8181818181818181,0.5,12,7,7,12,1,7,0.8181818181818181,0.5,12,7,7,12,1,2.5434027777777777
0,-0.7090314868039732,-0.7715383616432309,-0.5925522898677408,-0.7632726501660352,TRUE,TRUE,0,0,0,-0.7090314868039732,-0.5925522898677408,-0.7090314868039732,-0.7715383616432309,-0.7632726501660352,-0.7715383616432309,1,0.25,0.05555555555555558,1,1,1,1,0,1,0.25,0.05555555555555558,1,1,1,1,0,7,0.9,0.5583333333333333,11,7,7,11,1,7,0.9,0.5583333333333333,11,7,7,11,1,0.8211805555555556
0,-0.6800514061642483,0.05443133584131236,-0.3996688228831289,0.5864129804559179,TRUE,TRUE,5,0.3333333333333333,0,-0.6800514061642483,-0.3996688228831289,-0.6800514061642483,0.05443133584131236,0.5864129804559179,0.05443133584131236,2,0.4285714285714286,0.22222222222222232,4,2,2,4,0,2,0.4285714285714286,0.22222222222222232,4,2,2,4,0,6,0.8888888888888888,0.5634920634920635,11,6,6,11,1,6,0.8888888888888888,0.5634920634920635,11,6,6,11,1,3.734693877551021
0,-0.11493983368961261,0.6426218779893962,-0.13259940705828158,-0.8151836359591872,TRUE,TRUE,7,0.6666666666666666,0,-0.13259940705828158,-0.11493983368961261,-0.11493983368961261,-0.8151836359591872,0.6426218779893962,0.6426218779893962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.9333333333333333,0.5833333333333334,14,8,8,14,1,8,0.9333333333333333,0.5833333333333334,14,8,8,14,1,6.4444444444444455
0,0.2328211339870863,0.3422692607222895,0.3273534757511776,0.015392136731245468,TRUE,TRUE,5,0.3333333333333333,0,0.2328211339870863,0.3273534757511776,0.2328211339870863,0.015392136731245468,0.3422692607222895,0.3422692607222895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.75,0.4761904761904763,10,7,7,10,1,7,0.75,0.4761904761904763,10,7,7,10,1,3.777777777777778
0,0.04445060982887438,0.40484272265293675,-0.013901888913905017,1.5597439640775188,TRUE,TRUE,1,0.3333333333333333,0,-0.013901888913905017,0.04445060982887438,0.04445060982887438,0.40484272265293675,1.5597439640775188,0.40484272265293675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.9,1,11,7,7,11,1,7,0.9,1,11,7,7,11,1,1.1111111111111112
0,-0.31780039816768696,2.870237122720437,-0.20678535589851693,0.0673031225243975,TRUE,TRUE,9,0.6666666666666666,0,-0.31780039816768696,-0.20678535589851693,-0.31780039816768696,0.0673031225243975,2.870237122720437,2.870237122720437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.9090909090909091,0.5555555555555556,10,6,6,10,1,6,0.9090909090909091,0.5555555555555556,10,6,6,10,1,10
1,-0.607601204564936,0.17957825970260677,-0.6073894796357878,0.2619693192487177,TRUE,TRUE,1,0.3333333333333333,0,-0.607601204564936,-0.6073894796357878,-0.607601204564936,0.17957825970260677,0.2619693192487177,0.17957825970260677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111
0,1.9426458917308558,0.7302247246923023,2.3006997149014383,0.23601382635214166,TRUE,TRUE,26,0.6666666666666666,0,1.9426458917308558,2.3006997149014383,1.9426458917308558,0.23601382635214166,0.7302247246923023,0.7302247246923023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.6666666666666667,0.5523809523809524,8,6,6,6,1,6,0.6666666666666667,0.5523809523809524,8,6,6,6,1,75.84580498866212
0,-0.027999591770437888,-0.30849474335644145,-0.02873907868195209,-0.7243394108211711,TRUE,TRUE,9,0.6666666666666666,0,-0.02873907868195209,-0.027999591770437888,-0.027999591770437888,-0.7243394108211711,-0.30849474335644145,-0.30849474335644145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.8,0.45000000000000007,9,6,6,9,1,6,0.8,0.45000000000000007,9,6,6,9,1,9.5625
0,1.9426458917308558,-0.6589061301680659,2.3006997149014383,-0.7892281430626111,TRUE,TRUE,30,0.3333333333333333,0,1.9426458917308558,2.3006997149014383,1.9426458917308558,-0.7892281430626111,-0.6589061301680659,-0.6589061301680659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.8,0.5820105820105821,12,8,8,12,1,8,0.8,0.5820105820105821,12,8,8,12,1,100.79012345679013
1,-0.027999591770437888,-0.408612282445477,-0.02873907868195209,-0.41287349606225887,TRUE,TRUE,1,0.3333333333333333,0,-0.02873907868195209,-0.027999591770437888,-0.027999591770437888,-0.41287349606225887,-0.408612282445477,-0.408612282445477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111
0,-0.607601204564936,-0.3460388205148298,-0.6073894796357878,-0.49073997475198694,TRUE,TRUE,19,0.6666666666666666,0,-0.607601204564936,-0.6073894796357878,-0.607601204564936,-0.49073997475198694,-0.3460388205148298,-0.3460388205148298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.6666666666666667,0.47997835497835506,12,10,10,8,1,10,0.6666666666666667,0.47997835497835506,12,10,10,8,1,40.937557392102846
0,-0.636581285204661,-0.7840530540293603,0.5350741325038366,0.7940569236285261,FALSE,TRUE,6,0.6666666666666666,0,-0.636581285204661,0.5350741325038366,-0.636581285204661,-0.7840530540293603,0.7940569236285261,-0.7840530540293603,2,0.25,0.21666666666666667,3,2,2,3,0,2,0.25,0.21666666666666667,3,2,2,3,0,6,0.7777777777777778,0.6047619047619048,10,6,6,8,1,6,0.7777777777777778,0.6047619047619048,10,6,6,8,1,6.054693877551021
0,1.9426458917308558,-0.5087298215345125,2.3006997149014383,-0.607539692786579,TRUE,TRUE,16,0.6666666666666666,0,1.9426458917308558,2.3006997149014383,1.9426458917308558,-0.607539692786579,-0.5087298215345125,-0.5087298215345125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.5,0.3571428571428572,7,4,4,7,1,4,0.5,0.3571428571428572,7,4,4,7,1,28.77097505668934
1,-0.607601204564936,-0.7089648997125836,-0.5777151000996937,-0.7373171572694591,TRUE,TRUE,1,0.3333333333333333,0,-0.607601204564936,-0.5777151000996937,-0.607601204564936,-0.7373171572694591,-0.7089648997125836,-0.7089648997125836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111
1,-0.5786211239252111,1.3559593439987743,-0.4738547717233642,0.23601382635214166,TRUE,TRUE,0,0,0,-0.5786211239252111,-0.4738547717233642,-0.5786211239252111,0.23601382635214166,1.3559593439987743,1.3559593439987743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.6666666666666667,0.45000000000000007,7,6,6,7,1,6,0.6666666666666667,0.45000000000000007,7,6,6,7,1,0.5625
0,0.18935101302749893,-0.13328904995062926,-0.7260869977801644,-0.023541102613618563,TRUE,TRUE,8,0.6666666666666666,0,-0.7260869977801644,0.18935101302749893,0.18935101302749893,-0.13328904995062926,-0.023541102613618563,-0.13328904995062926,1,0.4,0.16666666666666674,2,1,1,2,0,1,0.4,0.16666666666666674,2,1,1,2,0,6,0.875,0.5277777777777779,8,6,6,8,1,6,0.875,0.5277777777777779,8,6,6,8,1,8.23611111111111
0,0.34874145654598593,-0.834111823573878,0.41637661435946005,-0.620517439234867,TRUE,TRUE,25,0.6666666666666666,0,0.34874145654598593,0.41637661435946005,0.34874145654598593,-0.834111823573878,-0.620517439234867,-0.834111823573878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.8333333333333334,0.4329004329004329,12,9,9,12,1,9,0.8333333333333334,0.4329004329004329,12,9,9,12,1,70.11386593204776
0,2.0875462949294805,0.07946072061357125,2.2116765762931556,0.7940569236285261,TRUE,TRUE,28,0.6666666666666666,0,2.0875462949294805,2.2116765762931556,2.0875462949294805,0.07946072061357125,0.7940569236285261,0.07946072061357125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.875,0.5166666666666667,7,4,4,7,1,4,0.875,0.5166666666666667,7,4,4,7,1,87.75111111111113
0,-0.37576055944713677,0.4298721074251956,-0.23645973543461107,-0.7892281430626111,TRUE,TRUE,8,0.6666666666666666,0,-0.37576055944713677,-0.23645973543461107,-0.37576055944713677,-0.7892281430626111,0.4298721074251956,0.4298721074251956,2,0.6666666666666667,0.33333333333333337,4,2,2,4,0,2,0.6666666666666667,0.33333333333333337,4,2,2,4,0,7,0.6666666666666667,0.562962962962963,10,7,7,8,1,7,0.6666666666666667,0.562962962962963,10,7,7,8,1,8.216049382716049
0,-0.7235215271238357,0.6426218779893962,-0.02873907868195209,-0.7243394108211711,TRUE,TRUE,6,0.6666666666666666,0,-0.7235215271238357,-0.02873907868195209,-0.7235215271238357,-0.7243394108211711,0.6426218779893962,0.6426218779893962,2,0.5,0.21666666666666667,3,2,2,3,0,2,0.5,0.21666666666666667,3,2,2,3,0,8,0.9090909090909091,0.562962962962963,12,8,8,12,1,8,0.9090909090909091,0.562962962962963,12,8,8,12,1,5.110123456790124
0,2.7251080690034284,0.00437256629679459,2.7161410284067564,-0.49073997475198694,TRUE,TRUE,45,0.3333333333333333,0,2.7161410284067564,2.7251080690034284,2.7251080690034284,-0.49073997475198694,0.00437256629679459,0.00437256629679459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.875,0.5714285714285715,12,6,6,12,1,6,0.875,0.5714285714285715,12,6,6,12,1,225.73469387755102
1,0.2328211339870863,1.5561944221768453,0.2828419064470364,1.5597439640775188,TRUE,TRUE,1,0.6666666666666666,0,0.2328211339870863,0.2828419064470364,0.2328211339870863,1.5561944221768453,1.5597439640775188,1.5561944221768453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111
1,-0.23086015624851225,0.7051953399200434,-0.2809713047387523,0.75512368428366206,TRUE,TRUE,1,0.3333333333333333,0,-0.2809713047387523,-0.23086015624851225,-0.23086015624851225,0.7051953399200434,0.75512368428366206,0.7051953399200434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111
